SR NO,INDEX,Company Name,Symbol,INDUSTRY,ISIN Code
2278,NIFTY TOTAL MKT,The Anup Engineering Ltd.,ANUP,Engineering - Industrial Equipments,INE294Z01018
2279,NIFTY TOTAL MKT,The New India Assurance Company Ltd.,NIACL,Insurance,INE470Y01017
2280,NIFTY TOTAL MKT,The Ramco Cements Ltd.,RAMCOCEM,Cement & Construction Materials,INE331A01037
2281,NIFTY TOTAL MKT,Thermax Ltd.,THERMAX,Engineering - Industrial Equipments,INE152A01029
2282,NIFTY TOTAL MKT,Thomas Cook (India) Ltd.,THOMASCOOK,Travel Services,INE332A01027
2283,NIFTY TOTAL MKT,Thyrocare Technologies Ltd.,THYROCARE,Hospital & Healthcare Services,INE594H01019
2284,NIFTY TOTAL MKT,Tilaknagar Industries Ltd.,TI,Breweries & Distilleries,INE133E01013
2285,NIFTY TOTAL MKT,Time Technoplast Ltd.,TIMETECHNO,Plastic Products,INE508G01029
2286,NIFTY TOTAL MKT,Timken India Ltd.,TIMKEN,Bearings,INE325A01013
2287,NIFTY TOTAL MKT,Tips Music Ltd.,TIPSMUSIC,"Film Production, Distribution & Entertainment",INE716B01029
2288,NIFTY TOTAL MKT,Titagarh Rail Systems Ltd.,TITAGARH,Railways Wagons,INE615H01020
2289,NIFTY TOTAL MKT,Titan Company Ltd.,TITAN,Diamond  &  Jewellery,INE280A01028
2290,NIFTY TOTAL MKT,Torrent Pharmaceuticals Ltd.,TORNTPHARM,Pharmaceuticals & Drugs,INE685A01028
2291,NIFTY TOTAL MKT,Torrent Power Ltd.,TORNTPOWER,Power Generation/Distribution,INE813H01021
2292,NIFTY TOTAL MKT,Transformers And Rectifiers (India) Ltd.,TARIL,Electric Equipment,INE763I01026
2293,NIFTY TOTAL MKT,Transrail Lighting Ltd.,TRANSRAILL,Electric Equipment,INE454P01035
2294,NIFTY TOTAL MKT,Travel Food Services Ltd.,TRAVELFOOD,Consumer Food,INE103V01028
2295,NIFTY TOTAL MKT,Trent Ltd.,TRENT,Retailing,INE849A01020
2296,NIFTY TOTAL MKT,Trident Ltd.,TRIDENT,Textile - Spinning,INE064C01022
2297,NIFTY TOTAL MKT,Triveni Engineering & Industries Ltd.,TRIVENI,Sugar,INE256C01024
2298,NIFTY TOTAL MKT,Triveni Turbine Ltd.,TRITURBINE,Engineering - Industrial Equipments,INE152M01016
2299,NIFTY TOTAL MKT,Tube Investments of India Ltd.,TIINDIA,Auto Ancillary,INE974X01010
2300,NIFTY TOTAL MKT,UCO Bank,UCOBANK,NIFTY PRIVATE BANK,INE691A01018
2301,NIFTY TOTAL MKT,UNO Minda Ltd.,UNOMINDA,Auto Ancillary,INE405E01023
2302,NIFTY TOTAL MKT,UPL Ltd.,UPL,Pesticides & Agrochemicals,INE628A01036
2303,NIFTY TOTAL MKT,UTI Asset Management Company Ltd.,UTIAMC,Finance - Asset Management,INE094J01016
2304,NIFTY TOTAL MKT,Ujjivan Small Finance Bank Ltd.,UJJIVANSFB,NIFTY PRIVATE BANK,INE551W01018
2305,NIFTY TOTAL MKT,UltraTech Cement Ltd.,ULTRACEMCO,Cement & Construction Materials,INE481G01011
2306,NIFTY TOTAL MKT,Union Bank of India,UNIONBANK,NIFTY PRIVATE BANK,INE692A01016
2307,NIFTY TOTAL MKT,United Breweries Ltd.,UBL,Breweries & Distilleries,INE686F01025
2308,NIFTY TOTAL MKT,United Spirits Ltd.,UNITDSPR,Breweries & Distilleries,INE854D01024
2309,NIFTY TOTAL MKT,Urban Company Ltd.,URBANCO,e-Commerce,INE0CAZ01013
2310,NIFTY TOTAL MKT,Usha Martin Ltd.,USHAMART,Steel & Iron Products,INE228A01035
2311,NIFTY TOTAL MKT,V-Guard Industries Ltd.,VGUARD,Electric Equipment,INE951I01027
2312,NIFTY TOTAL MKT,V-Mart Retail Ltd.,VMART,Retailing,INE665J01013
2313,NIFTY TOTAL MKT,V.I.P. Industries Ltd.,VIPIND,Household & Personal Products,INE054A01027
2314,NIFTY TOTAL MKT,V2 Retail Ltd.,V2RETAIL,Retailing,INE945H01021
2315,NIFTY TOTAL MKT,Va Tech Wabag Ltd.,WABAG,Environmental Services,INE956G01038
2316,NIFTY TOTAL MKT,Vaibhav Global Ltd.,VAIBHAVGBL,Retailing,INE884A01027
2317,NIFTY TOTAL MKT,Valor Estate Ltd.,DBREALTY,Construction - Real Estate,INE879I01012
2318,NIFTY TOTAL MKT,Vardhman Textiles Ltd.,VTL,Textile,INE825A01020
2319,NIFTY TOTAL MKT,Varroc Engineering Ltd.,VARROC,Auto Ancillary,INE665L01035
2320,NIFTY TOTAL MKT,Varun Beverages Ltd.,VBL,Consumer Food,INE200M01039
2321,NIFTY TOTAL MKT,Vedant Fashions Ltd.,MANYAVAR,Textile,INE825V01034
2322,NIFTY TOTAL MKT,Vedanta Ltd.,VEDL,Metal - Non Ferrous,INE205A01025
2323,NIFTY TOTAL MKT,Vijaya Diagnostic Centre Ltd.,VIJAYA,Hospital & Healthcare Services,INE043W01024
2324,NIFTY TOTAL MKT,Vikram Solar Ltd.,VIKRAMSOLR,Electric Equipment,INE078V01014
2325,NIFTY TOTAL MKT,Vishal Mega Mart Ltd.,VMM,Retailing,INE01EA01019
2326,NIFTY TOTAL MKT,Viyash Scientific Ltd.,VIYASH,Pharmaceuticals & Drugs,INE807F01027
2327,NIFTY TOTAL MKT,Vodafone Idea Ltd.,IDEA,Telecommunication - Service  Provider,INE669E01016
2328,NIFTY TOTAL MKT,Voltamp Transformers Ltd,VOLTAMP,Electric Equipment,INE540H01012
2329,NIFTY TOTAL MKT,Voltas Ltd.,VOLTAS,Air Conditioners,INE226A01021
2330,NIFTY TOTAL MKT,Waaree Energies Ltd.,WAAREEENER,Electric Equipment,INE377N01017
2331,NIFTY TOTAL MKT,Waaree Renewable Technologies Ltd.,WAAREERTL,Power Generation/Distribution,INE299N01021
2332,NIFTY TOTAL MKT,Wakefit Innovations Ltd.,WAKEFIT,Household & Personal Products,INE0E7301029
2333,NIFTY TOTAL MKT,WeWork India Management Ltd.,WEWORK,Business Support,INE085001019
2334,NIFTY TOTAL MKT,Websol Energy System Ltd.,WEBELSOLAR,Electronics - Components,INE855C01023
2335,NIFTY TOTAL MKT,Welspun Corp Ltd.,WELCORP,Steel & Iron Products,INE191B01025
2336,NIFTY TOTAL MKT,Welspun Enterprises Ltd.,WELENT,Construction - Real Estate,INE625G01013
2337,NIFTY TOTAL MKT,Welspun Living Ltd.,WELSPUNLIV,Textile,INE192B01031
2338,NIFTY TOTAL MKT,Westlife Foodworld Ltd.,WESTLIFE,Restaurants,INE274F01020
2339,NIFTY TOTAL MKT,Whirlpool of India Ltd.,WHIRLPOOL,Consumer Durables - Domestic Appliances,INE716A01013
2340,NIFTY TOTAL MKT,Wipro Ltd.,WIPRO,IT - Software,INE075A01022
2341,NIFTY TOTAL MKT,Wockhardt Ltd.,WOCKPHARMA,Pharmaceuticals & Drugs,INE049B01025
2342,NIFTY TOTAL MKT,Yatharth Hospital & Trauma Care Services Ltd.,YATHARTH,Hospital & Healthcare Services,INE0JO301016
2343,NIFTY TOTAL MKT,Yes Bank Ltd.,YESBANK,NIFTY PRIVATE BANK,INE528G01035
2344,NIFTY TOTAL MKT,ZF Commercial Vehicle Control Systems India Ltd.,ZFCVINDIA,Auto Ancillary,INE342J01019
2345,NIFTY TOTAL MKT,Zaggle Prepaid Ocean Services Ltd.,ZAGGLE,IT - Software,INE07K301024
2346,NIFTY TOTAL MKT,Zee Entertainment Enterprises Ltd.,ZEEL,TV Broadcasting & Software Production,INE256A01028
2347,NIFTY TOTAL MKT,Zen Technologies Ltd.,ZENTEC,Defence,INE251B01027
2348,NIFTY TOTAL MKT,Zensar Technolgies Ltd.,ZENSARTECH,IT - Software,INE520A01027
2349,NIFTY TOTAL MKT,Zydus Lifesciences Ltd.,ZYDUSLIFE,Pharmaceuticals & Drugs,INE010B01027
2350,NIFTY TOTAL MKT,Zydus Wellness Ltd.,ZYDUSWELL,Consumer Food,INE768C01028
2351,NIFTY TOTAL MKT,eClerx Services Ltd.,ECLERX,BPO/ITeS,INE738I01010
2352,NIFTY MULTICAP 50:25:25,360 ONE WAM Ltd.,360ONE,Finance - Others,INE466L01038
2353,NIFTY MULTICAP 50:25:25,3M India Ltd.,3MINDIA,Diversified,INE470A01017
2354,NIFTY MULTICAP 50:25:25,ABB India Ltd.,ABB,Electric Equipment,INE117A01022
2355,NIFTY MULTICAP 50:25:25,ACC Ltd.,ACC,Cement & Construction Materials,INE012A01025
2356,NIFTY MULTICAP 50:25:25,ACME Solar Holdings Ltd.,ACMESOLAR,Power Generation/Distribution,INE622W01025
2357,NIFTY MULTICAP 50:25:25,AIA Engineering Ltd.,AIAENG,Castings/Forgings,INE212H01026
2358,NIFTY MULTICAP 50:25:25,APL Apollo Tubes Ltd.,APLAPOLLO,Steel & Iron Products,INE702C01027
2359,NIFTY MULTICAP 50:25:25,AU Small Finance Bank Ltd.,AUBANK,NIFTY PRIVATE BANK,INE949L01017
2360,NIFTY MULTICAP 50:25:25,AWL Agri Business Ltd.,AWL,Edible Oil,INE699H01024
2361,NIFTY MULTICAP 50:25:25,Aadhar Housing Finance Ltd.,AADHARHFC,Finance - Housing,INE883F01010
2362,NIFTY MULTICAP 50:25:25,Aarti Industries Ltd.,AARTIIND,Chemicals,INE769A01020
2363,NIFTY MULTICAP 50:25:25,Aavas Financiers Ltd.,AAVAS,Finance - Housing,INE216P01012
2364,NIFTY MULTICAP 50:25:25,Abbott India Ltd.,ABBOTINDIA,Pharmaceuticals & Drugs,INE358A01014
2365,NIFTY MULTICAP 50:25:25,Action Construction Equipment Ltd.,ACE,Construction Vehicles,INE731H01025
2366,NIFTY MULTICAP 50:25:25,Acutaas Chemicals Ltd.,ACUTAAS,Pharmaceuticals & Drugs,INE00FF01025
2367,NIFTY MULTICAP 50:25:25,Adani Energy Solutions Ltd.,ADANIENSOL,Power Generation/Distribution,INE931S01010
2368,NIFTY MULTICAP 50:25:25,Adani Enterprises Ltd.,ADANIENT,Trading,INE423A01024
2369,NIFTY MULTICAP 50:25:25,Adani Green Energy Ltd.,ADANIGREEN,Power Generation/Distribution,INE364U01010
2370,NIFTY MULTICAP 50:25:25,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,Port,INE742F01042
2371,NIFTY MULTICAP 50:25:25,Adani Power Ltd.,ADANIPOWER,Power Generation/Distribution,INE814H01029
2372,NIFTY MULTICAP 50:25:25,Adani Total Gas Ltd.,ATGL,Gas Transmission/Marketing,INE399L01023
2373,NIFTY MULTICAP 50:25:25,Aditya Birla Capital Ltd.,ABCAPITAL,Finance - NBFC,INE674K01013
2374,NIFTY MULTICAP 50:25:25,Aditya Birla Fashion and Retail Ltd.,ABFRL,Retailing,INE647O01011
2375,NIFTY MULTICAP 50:25:25,Aditya Birla Lifestyle Brands Ltd.,ABLBL,Retailing,INE14LE01019
2376,NIFTY MULTICAP 50:25:25,Aditya Birla Real Estate Ltd.,ABREL,Paper & Paper Products,INE055A01016
2377,NIFTY MULTICAP 50:25:25,Aditya Birla Sun Life AMC Ltd.,ABSLAMC,Finance - Asset Management,INE404A01024
2378,NIFTY MULTICAP 50:25:25,Aditya Infotech Ltd.,CPPLUS,Engineering - Industrial Equipments,INE819V01029
2379,NIFTY MULTICAP 50:25:25,Aegis Logistics Ltd.,AEGISLOG,Logistics,INE208C01025
2380,NIFTY MULTICAP 50:25:25,Aegis Vopak Terminals Ltd.,AEGISVOPAK,Oil Exploration,INE0INX01018
2381,NIFTY MULTICAP 50:25:25,Afcons Infrastructure Ltd.,AFCONS,Engineering - Construction,INE101I01011
2382,NIFTY MULTICAP 50:25:25,Affle 3i Ltd.,AFFLE,BPO/ITeS,INE00WC01027
2383,NIFTY MULTICAP 50:25:25,Ajanta Pharmaceuticals Ltd.,AJANTPHARM,Pharmaceuticals & Drugs,INE031B01049
2384,NIFTY MULTICAP 50:25:25,Akzo Nobel India Ltd.,AKZOINDIA,Paints,INE133A01011
2385,NIFTY MULTICAP 50:25:25,Alkem Laboratories Ltd.,ALKEM,Pharmaceuticals & Drugs,INE540L01014
2386,NIFTY MULTICAP 50:25:25,Allied Blenders and Distillers Ltd.,ABDL,Breweries & Distilleries,INE552Z01027
2387,NIFTY MULTICAP 50:25:25,Amara Raja Energy & Mobility Ltd.,ARE&M,Batteries,INE885A01032
2388,NIFTY MULTICAP 50:25:25,Amber Enterprises India Ltd.,AMBER,Air Conditioners,INE371P01015
2389,NIFTY MULTICAP 50:25:25,Ambuja Cements Ltd.,AMBUJACEM,Cement & Construction Materials,INE079A01024
2390,NIFTY MULTICAP 50:25:25,Anand Rathi Wealth Ltd.,ANANDRATHI,Finance - Others,INE463V01026
2391,NIFTY MULTICAP 50:25:25,Anant Raj Ltd.,ANANTRAJ,Construction - Real Estate,INE242C01024
2392,NIFTY MULTICAP 50:25:25,Angel One Ltd.,ANGELONE,Finance - Stock Broking,INE732I01021
2393,NIFTY MULTICAP 50:25:25,Anthem Biosciences Ltd.,ANTHEM,Pharmaceuticals & Drugs,INE0CZ201020
2394,NIFTY MULTICAP 50:25:25,Anupam Rasayan India Ltd.,ANURAS,Chemicals,INE930P01018
2395,NIFTY MULTICAP 50:25:25,Apar Industries Ltd.,APARINDS,Electric Equipment,INE372A01015
2396,NIFTY MULTICAP 50:25:25,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,Hospital & Healthcare Services,INE437A01024
2397,NIFTY MULTICAP 50:25:25,Apollo Tyres Ltd.,APOLLOTYRE,Tyres & Allied,INE438A01022
2398,NIFTY MULTICAP 50:25:25,Aptus Value Housing Finance India Ltd.,APTUS,Finance - Housing,INE852O01025
2399,NIFTY MULTICAP 50:25:25,Asahi India Glass Ltd.,ASAHIINDIA,Glass,INE439A01020
2400,NIFTY MULTICAP 50:25:25,Ashok Leyland Ltd.,ASHOKLEY,Automobiles-Trucks/Lcv,INE208A01029
2401,NIFTY MULTICAP 50:25:25,Asian Paints Ltd.,ASIANPAINT,Paints,INE021A01026
2402,NIFTY MULTICAP 50:25:25,Aster DM Healthcare Ltd.,ASTERDM,Hospital & Healthcare Services,INE914M01019
2403,NIFTY MULTICAP 50:25:25,Astral Ltd.,ASTRAL,Plastic Products,INE006I01046
2404,NIFTY MULTICAP 50:25:25,Ather Energy Ltd.,ATHERENERG,Automobile Two & Three Wheelers,INE0LEZ01016
2405,NIFTY MULTICAP 50:25:25,Atul Ltd.,ATUL,Chemicals,INE100A01010
2406,NIFTY MULTICAP 50:25:25,Aurobindo Pharma Ltd.,AUROPHARMA,Pharmaceuticals & Drugs,INE406A01037
2407,NIFTY MULTICAP 50:25:25,Authum Investment & Infrastructure Ltd.,AIIL,Finance - Investment,INE206F01022
2408,NIFTY MULTICAP 50:25:25,Avenue Supermarts Ltd.,DMART,Retailing,INE192R01011
2409,NIFTY MULTICAP 50:25:25,Axis Bank Ltd.,AXISBANK,NIFTY PRIVATE BANK,INE238A01034
2410,NIFTY MULTICAP 50:25:25,BEML Ltd.,BEML,Construction Vehicles,INE258A01024
2411,NIFTY MULTICAP 50:25:25,BLS International Services Ltd.,BLS,Travel Services,INE153T01027
2412,NIFTY MULTICAP 50:25:25,BSE Ltd.,BSE,Finance - Others,INE118H01025
2413,NIFTY MULTICAP 50:25:25,Bajaj Auto Ltd.,BAJAJ-AUTO,Automobile Two & Three Wheelers,INE917I01010
2414,NIFTY MULTICAP 50:25:25,Bajaj Finance Ltd.,BAJFINANCE,Finance - NBFC,INE296A01032
2415,NIFTY MULTICAP 50:25:25,Bajaj Finserv Ltd.,BAJAJFINSV,Finance - Investment,INE918I01026
2416,NIFTY MULTICAP 50:25:25,Bajaj Holdings & Investment Ltd.,BAJAJHLDNG,Finance - NBFC,INE118A01012
2417,NIFTY MULTICAP 50:25:25,Bajaj Housing Finance Ltd.,BAJAJHFL,Finance - Housing,INE377Y01014
2418,NIFTY MULTICAP 50:25:25,Balkrishna Industries Ltd.,BALKRISIND,Tyres & Allied,INE787D01026
2419,NIFTY MULTICAP 50:25:25,Balrampur Chini Mills Ltd.,BALRAMCHIN,Sugar,INE119A01028
2420,NIFTY MULTICAP 50:25:25,Bandhan Bank Ltd.,BANDHANBNK,NIFTY PRIVATE BANK,INE545U01014
2421,NIFTY MULTICAP 50:25:25,Bank of Baroda,BANKBARODA,NIFTY PRIVATE BANK,INE028A01039
2422,NIFTY MULTICAP 50:25:25,Bank of India,BANKINDIA,NIFTY PRIVATE BANK,INE084A01016
2423,NIFTY MULTICAP 50:25:25,Bank of Maharashtra,MAHABANK,NIFTY PRIVATE BANK,INE457A01014
2424,NIFTY MULTICAP 50:25:25,Bata India Ltd.,BATAINDIA,Footwear,INE176A01028
2425,NIFTY MULTICAP 50:25:25,Bayer Cropscience Ltd.,BAYERCROP,Pesticides & Agrochemicals,INE462A01022
2426,NIFTY MULTICAP 50:25:25,Belrise Industries Ltd.,BELRISE,Auto Ancillary,INE894V01022
2427,NIFTY MULTICAP 50:25:25,Berger Paints India Ltd.,BERGEPAINT,Paints,INE463A01038
2428,NIFTY MULTICAP 50:25:25,Bharat Dynamics Ltd.,BDL,Defence,INE171Z01026
2429,NIFTY MULTICAP 50:25:25,Bharat Electronics Ltd.,BEL,Defence,INE263A01024
2430,NIFTY MULTICAP 50:25:25,Bharat Forge Ltd.,BHARATFORG,Forgings,INE465A01025
2431,NIFTY MULTICAP 50:25:25,Bharat Heavy Electricals Ltd.,BHEL,Engineering - Industrial Equipments,INE257A01026
2432,NIFTY MULTICAP 50:25:25,Bharat Petroleum Corporation Ltd.,BPCL,Refineries,INE029A01011
2433,NIFTY MULTICAP 50:25:25,Bharti Airtel Ltd.,BHARTIARTL,Telecommunication - Service  Provider,INE397D01024
2434,NIFTY MULTICAP 50:25:25,Bharti Hexacom Ltd.,BHARTIHEXA,Telecommunication - Service  Provider,INE343G01021
2435,NIFTY MULTICAP 50:25:25,Bikaji Foods International Ltd.,BIKAJI,Consumer Food,INE00E101023
2436,NIFTY MULTICAP 50:25:25,Billionbrains Garage Ventures Ltd.,GROWW,Finance - Stock Broking,INE0HOQ01053
2437,NIFTY MULTICAP 50:25:25,Biocon Ltd.,BIOCON,Pharmaceuticals & Drugs,INE376G01013
2438,NIFTY MULTICAP 50:25:25,Birlasoft Ltd.,BSOFT,IT - Software,INE836A01035
2439,NIFTY MULTICAP 50:25:25,Blue Dart Express Ltd.,BLUEDART,Courier  Services,INE233B01017
2440,NIFTY MULTICAP 50:25:25,Blue Jet Healthcare Ltd.,BLUEJET,Pharmaceuticals & Drugs,INE0KBH01020
2441,NIFTY MULTICAP 50:25:25,Blue Star Ltd.,BLUESTARCO,Air Conditioners,INE472A01039
2442,NIFTY MULTICAP 50:25:25,Bombay Burmah Trading Corporation Ltd.,BBTC,Agriculture,INE050A01025
2443,NIFTY MULTICAP 50:25:25,Bosch Ltd.,BOSCHLTD,Auto Ancillary,INE323A01026
2444,NIFTY MULTICAP 50:25:25,Brainbees Solutions Ltd.,FIRSTCRY,e-Commerce,INE02RE01045
2445,NIFTY MULTICAP 50:25:25,Brigade Enterprises Ltd.,BRIGADE,Construction - Real Estate,INE791I01019
2446,NIFTY MULTICAP 50:25:25,Britannia Industries Ltd.,BRITANNIA,Consumer Food,INE216A01030
2447,NIFTY MULTICAP 50:25:25,C.E. Info Systems Ltd.,MAPMYINDIA,IT - Software,INE0BV301023
2448,NIFTY MULTICAP 50:25:25,CCL Products (I) Ltd.,CCL,Tea/Coffee,INE421D01022
2449,NIFTY MULTICAP 50:25:25,CESC Ltd.,CESC,Power Generation/Distribution,INE486A01021
2450,NIFTY MULTICAP 50:25:25,CG Power and Industrial Solutions Ltd.,CGPOWER,Electric Equipment,INE067A01029
2451,NIFTY MULTICAP 50:25:25,CRISIL Ltd.,CRISIL,Ratings,INE007A01025
2452,NIFTY MULTICAP 50:25:25,Can Fin Homes Ltd.,CANFINHOME,Finance - Housing,INE477A01020
2453,NIFTY MULTICAP 50:25:25,Canara Bank,CANBK,NIFTY PRIVATE BANK,INE476A01022
2454,NIFTY MULTICAP 50:25:25,Canara HSBC Life Insurance Company Ltd.,CANHLIFE,Insurance,INE01TY01017
2455,NIFTY MULTICAP 50:25:25,Caplin Point Laboratories Ltd.,CAPLIPOINT,Pharmaceuticals & Drugs,INE475E01026
2456,NIFTY MULTICAP 50:25:25,Capri Global Capital Ltd.,CGCL,Finance - Investment,INE180C01042
2457,NIFTY MULTICAP 50:25:25,Carborundum Universal Ltd.,CARBORUNIV,Abrasives,INE120A01034
2458,NIFTY MULTICAP 50:25:25,Cartrade Tech Ltd.,CARTRADE,e-Commerce,INE290S01011
2459,NIFTY MULTICAP 50:25:25,Castrol India Ltd.,CASTROLIND,Lubricants,INE172A01027
2460,NIFTY MULTICAP 50:25:25,Ceat Ltd.,CEATLTD,Tyres & Allied,INE482A01020
2461,NIFTY MULTICAP 50:25:25,Cemindia Projects Ltd.,CEMPRO,Engineering - Construction,INE686A01026
2462,NIFTY MULTICAP 50:25:25,Central Bank of India,CENTRALBK,NIFTY PRIVATE BANK,INE483A01010
2463,NIFTY MULTICAP 50:25:25,Central Depository Services (India) Ltd.,CDSL,Depository Services,INE736A01011
2464,NIFTY MULTICAP 50:25:25,Chalet Hotels Ltd.,CHALET,"Hotel, Resort & Restaurants",INE427F01016
2465,NIFTY MULTICAP 50:25:25,Chambal Fertilizers & Chemicals Ltd.,CHAMBLFERT,Fertilizers,INE085A01013
2466,NIFTY MULTICAP 50:25:25,Chennai Petroleum Corporation Ltd.,CHENNPETRO,Refineries,INE178A01016
2467,NIFTY MULTICAP 50:25:25,Choice International Ltd.,CHOICEIN,Finance - Stock Broking,INE102B01014
2468,NIFTY MULTICAP 50:25:25,Cholamandalam Financial Holdings Ltd.,CHOLAHLDNG,Finance - Investment,INE149A01033
2469,NIFTY MULTICAP 50:25:25,Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,Finance - NBFC,INE121A01024
2470,NIFTY MULTICAP 50:25:25,Cipla Ltd.,CIPLA,Pharmaceuticals & Drugs,INE059A01026
2471,NIFTY MULTICAP 50:25:25,City Union Bank Ltd.,CUB,NIFTY PRIVATE BANK,INE491A01021
2472,NIFTY MULTICAP 50:25:25,Clean Science and Technology Ltd.,CLEAN,Chemicals,INE227W01023
2473,NIFTY MULTICAP 50:25:25,Coal India Ltd.,COALINDIA,Mining & Minerals,INE522F01014
2474,NIFTY MULTICAP 50:25:25,Cochin Shipyard Ltd.,COCHINSHIP,Ship Building,INE704P01025
2475,NIFTY MULTICAP 50:25:25,Coforge Ltd.,COFORGE,IT - Software,INE591G01025
2476,NIFTY MULTICAP 50:25:25,Cohance Lifesciences Ltd.,COHANCE,Pharmaceuticals & Drugs,INE03QK01018
2477,NIFTY MULTICAP 50:25:25,Colgate Palmolive (India) Ltd.,COLPAL,Household & Personal Products,INE259A01022
2478,NIFTY MULTICAP 50:25:25,Computer Age Management Services Ltd.,CAMS,Depository Services,INE596I01020
2479,NIFTY MULTICAP 50:25:25,Concord Biotech Ltd.,CONCORDBIO,Pharmaceuticals & Drugs,INE338H01029
2480,NIFTY MULTICAP 50:25:25,Container Corporation of India Ltd.,CONCOR,Logistics,INE111A01025
2481,NIFTY MULTICAP 50:25:25,Coromandel International Ltd.,COROMANDEL,Fertilizers,INE169A01031
2482,NIFTY MULTICAP 50:25:25,Craftsman Automation Ltd.,CRAFTSMAN,Auto Ancillary,INE00LO01017
2483,NIFTY MULTICAP 50:25:25,CreditAccess Grameen Ltd.,CREDITACC,Finance - NBFC,INE741K01010
2484,NIFTY MULTICAP 50:25:25,Crompton Greaves Consumer Electricals Ltd.,CROMPTON,Consumer Durables - Domestic Appliances,INE299U01018
2485,NIFTY MULTICAP 50:25:25,Cummins India Ltd.,CUMMINSIND,Diesel Engines,INE298A01020
2486,NIFTY MULTICAP 50:25:25,Cyient Ltd.,CYIENT,IT - Software,INE136B01020
2487,NIFTY MULTICAP 50:25:25,DCM Shriram Ltd.,DCMSHRIRAM,Diversified,INE499A01024
2488,NIFTY MULTICAP 50:25:25,DLF Ltd.,DLF,Construction - Real Estate,INE271C01023
2489,NIFTY MULTICAP 50:25:25,DOMS Industries Ltd.,DOMS,Printing & Stationery,INE321T01012
2490,NIFTY MULTICAP 50:25:25,Dabur India Ltd.,DABUR,Household & Personal Products,INE016A01026
2491,NIFTY MULTICAP 50:25:25,Dalmia Bharat Ltd.,DALBHARAT,Cement & Construction Materials,INE00R701025
2492,NIFTY MULTICAP 50:25:25,Data Patterns (India) Ltd.,DATAPATTNS,Defence,INE0IX101010
2493,NIFTY MULTICAP 50:25:25,Deepak Fertilisers & Petrochemicals Corp. Ltd.,DEEPAKFERT,Chemicals,INE501A01019
2494,NIFTY MULTICAP 50:25:25,Deepak Nitrite Ltd.,DEEPAKNTR,Chemicals,INE288B01029
2495,NIFTY MULTICAP 50:25:25,Delhivery Ltd.,DELHIVERY,Courier  Services,INE148O01028
2496,NIFTY MULTICAP 50:25:25,Devyani International Ltd.,DEVYANI,Consumer Food,INE872J01023
2497,NIFTY MULTICAP 50:25:25,Divi's Laboratories Ltd.,DIVISLAB,Pharmaceuticals & Drugs,INE361B01024
2498,NIFTY MULTICAP 50:25:25,Dixon Technologies (India) Ltd.,DIXON,Consumer Durables - Electronics,INE935N01020
2499,NIFTY MULTICAP 50:25:25,Dr. Lal Path Labs Ltd.,LALPATHLAB,Hospital & Healthcare Services,INE600L01024
2500,NIFTY MULTICAP 50:25:25,Dr. Reddy's Laboratories Ltd.,DRREDDY,Pharmaceuticals & Drugs,INE089A01031
2501,NIFTY MULTICAP 50:25:25,E.I.D. Parry (India) Ltd.,EIDPARRY,Sugar,INE126A01031
2502,NIFTY MULTICAP 50:25:25,EIH Ltd.,EIHOTEL,"Hotel, Resort & Restaurants",INE230A01023
2503,NIFTY MULTICAP 50:25:25,Eicher Motors Ltd.,EICHERMOT,Automobile Two & Three Wheelers,INE066A01021
2504,NIFTY MULTICAP 50:25:25,Elecon Engineering Co. Ltd.,ELECON,Engineering - Industrial Equipments,INE205B01031
2505,NIFTY MULTICAP 50:25:25,Elgi Equipments Ltd.,ELGIEQUIP,Compressors / Pumps,INE285A01027
2506,NIFTY MULTICAP 50:25:25,Emami Ltd.,EMAMILTD,Household & Personal Products,INE548C01032
2507,NIFTY MULTICAP 50:25:25,Emcure Pharmaceuticals Ltd.,EMCURE,Pharmaceuticals & Drugs,INE168P01015
2508,NIFTY MULTICAP 50:25:25,Emmvee Photovoltaic Power Ltd.,EMMVEE,Electric Equipment,INE1C6T01020
2509,NIFTY MULTICAP 50:25:25,Endurance Technologies Ltd.,ENDURANCE,Auto Ancillary,INE913H01037
2510,NIFTY MULTICAP 50:25:25,Engineers India Ltd.,ENGINERSIN,Engineering,INE510A01028
2511,NIFTY MULTICAP 50:25:25,Eris Lifesciences Ltd.,ERIS,Pharmaceuticals & Drugs,INE406M01024
2512,NIFTY MULTICAP 50:25:25,Escorts Kubota Ltd.,ESCORTS,Automobiles-Tractors,INE042A01014
2513,NIFTY MULTICAP 50:25:25,Eternal Ltd.,ETERNAL,e-Commerce,INE758T01015
2514,NIFTY MULTICAP 50:25:25,Exide Industries Ltd.,EXIDEIND,Batteries,INE302A01020
2515,NIFTY MULTICAP 50:25:25,FSN E-Commerce Ventures Ltd.,NYKAA,e-Commerce,INE388Y01029
2516,NIFTY MULTICAP 50:25:25,Federal Bank Ltd.,FEDERALBNK,NIFTY PRIVATE BANK,INE171A01029
2517,NIFTY MULTICAP 50:25:25,Fertilisers and Chemicals Travancore Ltd.,FACT,Fertilizers,INE188A01015
2518,NIFTY MULTICAP 50:25:25,Finolex Cables Ltd.,FINCABLES,Cable,INE235A01022
